-4.744057837850889, 2.0508740962835805
-4.330584907029021, 2.520250501728849
-2.889958169112816, 2.6714461880697336
1.1990714993834501, 2.923858113499528
6.1193993761636705, 3.1094373382982328
16.484512899871874, 3.3075416495393766
30.013782431027337, 3.444979084556423
49.42089609981382, 3.5391832096138502
70.00967188142279, 3.6169209565490723
104.96772009575169, 3.754092414826994
141.1553062359455, 3.8133568682447954
186.27173150857175, 3.913944435041227
196.30824286094264, 4.03375486616534
206.5819571052059, 4.3491549193606875
221.31465048238522, 4.442198418647386
236.45428827042593, 4.512996590661798

